8.515322,1.1575627,9.672884
4.563806,4.897499,9.461306
9.917477,4.169508,14.086985
1.8901849,4.7130084,6.6031933
5.3147697,8.922989,14.237759
7.6697626,7.1267643,14.796527
5.8335295,3.0012798,8.834809
9.34669,7.9982924,17.344982
9.908749,6.3363657,16.245113
9.079042,5.353937,14.43298
0.08630276,8.007718,8.094021
4.1827035,8.29432,12.477024
4.2238483,3.8407612,8.06461
4.5514536,3.8214028,8.372856
4.990561,6.8242846,11.814846
3.1482959,3.561865,6.710161
1.9400489,4.1999125,6.1399612
2.059114,3.03038,5.0894938
6.454877,8.496128,14.951005
6.7645683,7.6093364,14.373905
3.8909316,1.5723765,5.4633083
8.786509,2.0559013,10.84241
0.3251469,2.599243,2.9243898
5.6660423,3.5027373,9.168779
3.5166156,5.412468,8.929084
5.040183,1.9554865,6.9956694
2.3525,9.451805,11.804305
5.9987736,3.9050555,9.90383
8.316862,0.41021943,8.727081
6.850218,6.560328,13.410545
6.492188,2.5476825,9.03987
1.2528241,2.3456788,3.5985029
5.99277,7.354882,13.347652
9.738656,4.2449226,13.983579
1.5270984,0.44503927,1.9721377
1.9733012,1.1852908,3.158592
2.3730636,0.53230524,2.9053688
8.537243,7.5828624,16.120106
5.3864217,7.522502,12.908924
8.411084,2.5608158,10.9719
9.173413,3.532735,12.706148
3.6333132,0.18416882,3.817482
2.6050365,4.6755114,7.280548
4.3527613,1.3274968,5.680258
5.328381,4.3126383,9.64102
7.9518976,5.0507784,13.002676
2.871189,4.2273736,7.0985627
7.825741,1.5490067,9.374747
0.78959703,3.998444,4.788041
6.231908,9.472552,15.70446
3.194846,8.435034,11.62988
2.7727711,3.877573,6.650344
7.9541445,9.801488,17.755632
0.3927362,8.490917,8.883654
8.3827,6.7951527,15.177853
4.048477,5.457736,9.506213
9.519858,4.501064,14.020922
0.8328748,0.2533388,1.0862136
2.5530767,8.951176,11.504252
3.453734,7.9968033,11.450537
4.7442627,9.82881,14.573072
3.683982,9.634718,13.3187
2.016039,4.6750317,6.6910706
2.8657365,0.38325906,3.2489955
5.747257,1.9465637,7.693821
1.5162337,6.9390116,8.455245
8.238068,5.0251255,13.263193
7.8550053,1.745497,9.600502
1.2300837,3.0740798,4.3041635
3.0979037,5.502454,8.600357
3.974377,7.803347,11.777724
6.102501,4.4286823,10.531183
1.6015494,0.9842777,2.585827
9.051789,2.7705014,11.82229
1.1838937,3.6074185,4.791312
0.8901584,3.7352931,4.6254516
7.3180857,8.5994835,15.917569
6.0375357,2.0301461,8.067682
2.8447068,8.018466,10.863173
3.2297695,0.99466324,4.224433
0.21811604,6.5159297,6.734046
7.768173,0.5901408,8.3583145
2.481525,4.427615,6.90914
8.665725,3.0688095,11.734534
9.940041,5.5547905,15.494831
9.1020975,0.07501006,9.177108
7.5460873,8.24148,15.787567
2.332089,8.22157,10.553659
2.6835012,9.994518,12.67802
0.19231915,3.7688398,3.961159
0.51136017,9.310855,9.822215
1.0658133,4.7457504,5.8115635
0.066462755,3.8241744,3.8906372
6.1235714,4.7768354,10.900407
7.181157,0.4796636,7.660821
5.8094525,7.157979,12.967432
0.025572777,8.001533,8.027105
6.1816955,6.353675,12.53537
4.785676,5.4991636,10.28484
0.8131087,9.113417,9.926525
1.8866515,1.5013993,3.3880508
7.494112,0.5089307,8.003042
3.0222476,6.6260204,9.648268
1.8460906,5.0450954,6.8911858
6.595335,9.390145,15.98548
0.8651316,5.641334,6.506466
8.975077,1.6464913,10.621568
8.018349,2.2833061,10.301655
2.7239835,1.8032777,4.5272613
7.233753,5.040859,12.274612
8.399516,0.982219,9.381735
4.176328,2.8300107,7.006339
5.414109,5.9589853,11.373095
8.207226,1.2510169,9.458242
7.1440687,5.008414,12.152483
9.30781,4.629228,13.937038
5.3531876,9.1359825,14.48917
6.2405405,6.7652273,13.005768
3.6551166,5.078163,8.73328
4.9811864,3.6303127,8.611499
8.850614,3.9306903,12.781303
1.5646446,2.029103,3.5937476
7.958195,0.8728862,8.831081
9.548981,4.0777025,13.626683
1.3195562,6.3030457,7.622602
0.69141746,5.6541023,6.34552
3.4203136,6.1830225,9.603336
2.635578,9.023133,11.658711
0.82182765,9.410637,10.232465
3.3448505,9.619984,12.964834
0.69060206,5.7716274,6.4622297
7.1520033,0.77789664,7.9299
4.460124,4.709251,9.169374
2.049818,6.3241377,8.373956
5.7641115,3.345989,9.110101
0.5350113,2.1669722,2.7019835
8.402325,3.8016784,12.204003
5.324459,2.0279968,7.352456
3.4604502,4.48022,7.94067
1.1444378,3.641497,4.7859344
4.7327757,3.775146,8.507921
7.3516226,8.782436,16.13406
8.221599,7.3309793,15.552578
1.1878598,9.272791,10.46065
0.8408439,9.489683,10.330527
4.527004,7.057426,11.58443
9.117074,3.4062397,12.5233135
1.5617168,6.588875,8.150592
0.74205756,7.10356,7.8456173
3.5068846,8.8414755,12.34836
5.346154,3.412143,8.758297
7.6954603,0.9758675,8.671328
9.646204,6.677749,16.323954
7.5639734,4.463303,12.027277
4.531783,1.5887058,6.120489
2.182697,3.493948,5.6766453
6.676449,3.96024,10.636688
6.2705398,2.5805426,8.851082
1.6020393,9.934864,11.536903
6.7280426,1.6376376,8.365681
2.9811013,7.6297092,10.61081
2.699964,8.899364,11.599329
2.8394258,7.321435,10.160861
9.839567,0.9000647,10.739632
3.0600166,6.6252766,9.685293
4.677582,0.031809807,4.7093916
1.3762772,0.42384267,1.8001199
7.634504,7.999898,15.634401
8.122871,2.3932636,10.516135
4.1665945,0.11959791,4.2861924
8.540345,0.1625669,8.702912
0.91831565,5.409354,6.32767
8.672847,1.071676,9.744523
4.699377,0.14316559,4.8425426
0.5259204,3.0255055,3.551426
8.849976,3.2206213,12.070597
8.475595,8.484654,16.96025
4.1571655,8.262939,12.420105
3.3623862,9.432506,12.794891
5.940756,6.7766666,12.7174225
3.239522,6.2608395,9.500361
2.0996344,2.986741,5.086375
9.599233,7.9458036,17.545036
1.4202034,6.552209,7.972412
4.372693,4.800391,9.173084
4.1493473,0.7204747,4.869822
0.33091545,8.761452,9.092367
1.9336891,3.5364032,5.4700923
0.82910657,5.462353,6.29146
3.3522165,7.239376,10.591593
8.166175,2.0674658,10.233641
8.158262,8.612911,16.771173
1.2911749,6.871895,8.16307
5.586134,4.221648,9.807782
0.9307432,8.989438,9.920181
3.6573052,3.0313504,6.688656
8.887783,8.783691,17.671474
1.9934905,3.4648442,5.458335
8.8822155,9.776769,18.658985
8.850437,9.60811,18.458548
8.923786,7.838993,16.76278
8.547768,6.910782,15.4585495
1.5199792,9.134552,10.6545315
5.2122746,6.012478,11.224752
9.186059,5.3424892,14.528548
3.7038565,7.013669,10.7175255
1.4488256,9.364177,10.813003
2.0076764,4.3428717,6.350548
8.796039,1.2121439,10.008183
9.046594,5.099272,14.145865
9.758283,2.3679125,12.126195
6.1306,3.241229,9.371829
5.3703165,5.3322625,10.7025795
7.4675584,3.4076917,10.87525
0.169034,8.124613,8.293647
1.2711871,3.3589876,4.6301746
2.7466476,7.725238,10.471886
5.085542,8.488363,13.573906
8.82436,9.838548,18.662907
0.038388968,7.576584,7.614973
6.227974,2.016778,8.244752
7.204241,1.4279354,8.632176
7.755951,8.613979,16.36993
9.410875,4.766507,14.177382
9.189962,5.949445,15.139407
1.0713971,7.3411775,8.412575
2.0894885,5.046483,7.1359715
6.756506,6.500992,13.257498
7.8098116,9.547726,17.357536
2.6942348,9.173037,11.867271
2.49614,0.7041156,3.2002556
8.157072,5.275487,13.432559
3.0301154,8.974916,12.005032
5.516897,5.540819,11.057716
8.58988,2.9996443,11.589524
1.5161014,9.594516,11.110617
4.0421176,7.9397764,11.981894
7.44769,3.2597256,10.707416
9.259463,9.182335,18.4418
4.67911,8.003811,12.68292
4.095091,9.652562,13.747653
4.5865345,9.658847,14.245381
3.9250803,1.4961636,5.4212437
4.5527244,6.8712664,11.42399
4.1499877,4.3481445,8.498133
9.16884,9.628176,18.797016
1.1356628,9.392291,10.527954
7.1570015,3.8792288,11.03623
7.5209084,0.0711143,7.592023
1.5053618,8.990608,10.49597
3.6299086,5.0040293,8.633938
3.3399463,4.809045,8.148991
3.907386,8.972592,12.879978
7.303981,2.0381343,9.342115
0.26916623,4.507657,4.776823
3.244406,2.113477,5.357883
2.1696293,4.7322774,6.901907
1.6311932,1.9895637,3.6207569
2.8260946,2.9823232,5.808418
0.36341667,9.750031,10.113448
0.7114899,4.055257,4.7667465
2.4870396,6.505209,8.992249
7.216153,0.31187534,7.5280285
8.814278,3.9806914,12.79497
3.0329406,6.0592628,9.092203
1.3904965,2.3630452,3.7535417
2.0813274,6.7869196,8.868247
0.12888789,9.189004,9.317892
4.9973464,1.7251432,6.7224894
4.803114,7.007823,11.810937
2.1604037,0.4786706,2.6390743
4.461235,0.5063677,4.9676027
7.3436785,8.695298,16.038977
0.89663625,8.674083,9.570719
8.0550585,7.708533,15.763592
7.9500303,5.7912397,13.74127
9.339573,1.7624855,11.102058
4.5591927,5.631633,10.190825
2.5376606,7.361417,9.899077
5.733781,7.678175,13.411956
5.2673874,0.000269413,5.267657
5.46422,5.0009546,10.465175
0.2553451,8.913204,9.16855
2.2372174,4.517683,6.7549005
3.4314191,9.670492,13.101912
7.367073,3.9388108,11.305883
3.994397,9.055263,13.04966
1.0854673,1.3538575,2.4393249
9.213577,8.234041,17.447618
5.1123405,0.52895904,5.6412992
5.775405,8.552994,14.328399
2.0936155,9.879931,11.973547
6.46502,6.720496,13.185516
6.0326505,0.1595819,6.192232
0.08249164,7.1414065,7.223898
6.432585,1.7113912,8.143976
2.7798593,4.459096,7.2389555
0.77528954,4.8191047,5.594394
3.8093412,8.77432,12.583661
8.01938,5.408925,13.428305
1.2400067,7.2596064,8.499613
2.3182464,0.80041766,3.118664
1.2750804,0.38486004,1.6599405
1.0990524,0.81012845,1.9091809
3.9361513,2.3832357,6.319387
4.9657145,8.094392,13.060106
4.424325,9.379693,13.804018
1.8675315,8.493696,10.361228
7.0182467,7.3059916,14.324238
9.511383,1.1255419,10.636925
4.974946,1.7310703,6.7060165
5.6650496,6.243664,11.908713
0.20149946,2.2957647,2.4972641
2.8164136,4.854375,7.670789
8.468552,4.8870206,13.355572
0.999707,0.035119057,1.034826
0.8854246,0.550344,1.4357686
1.4614809,2.243539,3.70502
6.3608494,0.17964602,6.5404954
5.265745,2.2748685,7.5406137
0.049284697,6.2143207,6.263605
1.1326265,4.3952346,5.527861
8.515874,3.6649215,12.180796
9.307147,8.1747055,17.481853
8.487891,9.91644,18.404331
1.1137986,1.9741774,3.087976
8.923112,7.7390585,16.66217
2.0008445,1.6388428,3.6396873
1.9116247,7.9511905,9.862815
5.524331,0.23510575,5.7594366
2.8078723,3.9240742,6.7319465
0.77080727,7.6662292,8.4370365
4.6327105,4.851798,9.4845085
2.0764422,6.972487,9.048929
5.5448365,0.3937745,5.938611
6.366482,2.3284519,8.694934
1.0645044,1.315093,2.3795974
4.058876,2.6777017,6.736578
4.7301817,8.0366955,12.766877
1.7970586,0.1091516,1.9062102
8.846586,8.690299,17.536884
4.606099,5.9472837,10.553383
2.9650998,4.5551023,7.520202
9.763703,5.843203,15.606907
7.521719,6.422012,13.943731
6.6154647,5.6787004,12.294165
8.985635,7.825083,16.810719
5.09243,9.411179,14.503609
1.9229281,7.2422733,9.165201
2.1104562,3.4269345,5.5373907
0.16932249,7.2082005,7.377523
6.0149326,2.766862,8.781795
9.83759,6.337402,16.174992
6.5233793,5.9903994,12.513779
9.131626,9.335948,18.467575
3.9591503,6.503017,10.462168
5.548254,8.433521,13.981775
6.3904324,2.5790775,8.96951
2.423792,9.986516,12.410308
1.627351,0.40123463,2.0285857
9.045979,7.9009094,16.946888
0.6299317,6.0061717,6.6361036
9.5703125,7.080783,16.651096
0.18525839,1.3812196,1.566478
9.877992,6.057055,15.935047
4.4303346,0.14683366,4.5771685
1.5131187,2.3471034,3.860222
1.4025414,3.3318925,4.734434
4.38367,5.963126,10.346796
5.728177,9.568004,15.296181
9.499068,1.7653859,11.264454
2.7670705,0.4853344,3.252405
1.8112779,0.2369833,2.0482612
3.8110733,7.0149207,10.8259945
3.0512357,2.1354043,5.18664
6.5791407,4.92913,11.50827
8.900136,5.6477537,14.54789
6.7639265,6.1536465,12.917573
0.7368982,0.44793844,1.1848366
3.4193647,1.3505661,4.769931
0.2954924,8.910207,9.205699
